DID_id,src_nm,src_id,drug_raw_name,cas_cas_no,cas_pt,cas_source,cas_match,chebi_pt,chebi_id,chebi_cas_no,chebi_match,chebi_syn,chebi_syn_match,chebi_match_aid,chemid_pt,chemid_display_name,chemid_id,chemi_match,chemid_syn,chemid_syn_match,chemid_match_aid,ctd_pt,ctd_mesh_id,ctd_cas_no,ctd_match,ctd_syn,ctd_syn_match,ctd_match_aid,umls_pt,umls_cui,umls_match,umls_syn,umls_syn_match,umls_match_aid,umls_sem_typ1,umls_sem_typ2,umls_sem_typ3,umls_sem_typ4,ind_raw,ind_agg,_ind_search,ind_raw_value,ind_raw_target,ind_raw_match,ind_umls_entry_term_match,ind_umls_entry_term,ind_umls_pt,und_umls_cuii,ind_umls_term_typ,ind_umls_pheno_flg,ind_umls_sem_typ1,ind_umls_sem_typ2,ind_umls_sem_typ3,ind_umls_sem_typ4,ind_umls_in_term_match,ind_umls_in_term,ind_umls_in_pt,ind_umls_in_cui,ind_umls_in_term_typ,ind_umls_in_sem_typ1,ind_umls_in_sem_typ2,ind_umls_in_sem_typ3,ind_umls_in_sem_typ4
1_000940,MeSH_PA,C049740,alpha-pentyl-3-(2-quinolinylmethoxy)benzenemethanol,101910-24-1,alpha-Pentyl-3-(2-quinolinylmethoxy)benzenemethanol,ChemID+,exact,,,,,,,,alpha-Pentyl-3-(2-quinolinylmethoxy)benzenemethanol,,101910-24-1,exact,,,,alpha-pentyl-3-(2-quinolinylmethoxy)benzenemethanol,C049740,101910-24-1,exact,,,,Alpha-Pentyl-3-(2-Quinolinylmethoxy)Benzenemethanol,C0102733,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,isa,isa,Inhibitors,Enzyme Inhibitors,Enzyme Inhibitors,Y,exact (CUI-based),Enzyme Inhibitors,Enzyme Inhibitors,C0014432,P,,A1.4.1.1.1_Pharmacologic Substance,,,,,,,,,,,,
1_000941,MeSH_PA,C049740,alpha-pentyl-3-(2-quinolinylmethoxy)benzenemethanol,101910-24-1,alpha-Pentyl-3-(2-quinolinylmethoxy)benzenemethanol,ChemID+,exact,,,,,,,,alpha-Pentyl-3-(2-quinolinylmethoxy)benzenemethanol,,101910-24-1,exact,,,,alpha-pentyl-3-(2-quinolinylmethoxy)benzenemethanol,C049740,101910-24-1,exact,,,,Alpha-Pentyl-3-(2-Quinolinylmethoxy)Benzenemethanol,C0102733,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Hematologic Agents,Hematologic Agents,Y,quasi syn therclass-to-disease,Hematological Disease,Hematological Disease,C0018939,P,Y,B2.2.1.2.1_Disease or Syndrome,,,,exact (CUI-based),Hematologic Agents,Hematologic Agents,C0018938,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000942,MeSH_PA,C049740,alpha-pentyl-3-(2-quinolinylmethoxy)benzenemethanol,101910-24-1,alpha-Pentyl-3-(2-quinolinylmethoxy)benzenemethanol,ChemID+,exact,,,,,,,,alpha-Pentyl-3-(2-quinolinylmethoxy)benzenemethanol,,101910-24-1,exact,,,,alpha-pentyl-3-(2-quinolinylmethoxy)benzenemethanol,C049740,101910-24-1,exact,,,,Alpha-Pentyl-3-(2-Quinolinylmethoxy)Benzenemethanol,C0102733,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,inhibitor,inhibits,Inhibitors,Lipoxygenase Inhibitors,Lipoxygenase Inhibitors,Y,quasi syn therclass-to-function,Lipoxygenase Activity,Lipoxygenase Activity,C1151586,P,Y,B2.2.1.1.4_Molecular Function,,,,exact (CUI-based),Lipoxygenase Inhibitors,Lipoxygenase Inhibitors,C0085385,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000943,MeSH_PA,C049740,alpha-pentyl-3-(2-quinolinylmethoxy)benzenemethanol,101910-24-1,alpha-Pentyl-3-(2-quinolinylmethoxy)benzenemethanol,ChemID+,exact,,,,,,,,alpha-Pentyl-3-(2-quinolinylmethoxy)benzenemethanol,,101910-24-1,exact,,,,alpha-pentyl-3-(2-quinolinylmethoxy)benzenemethanol,C049740,101910-24-1,exact,,,,Alpha-Pentyl-3-(2-Quinolinylmethoxy)Benzenemethanol,C0102733,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Peripheral Nervous System Agents,Peripheral Nervous System Agents,Y,quasi syn therclass-to-function,Pns Function,Pns Function,C0683211,P,Y,B2.2.1.1.2_Organ or Tissue Function,,,,exact (CUI-based),Peripheral Nervous System Agents,Peripheral Nervous System Agents,C0243049,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000944,MeSH_PA,C049740,alpha-pentyl-3-(2-quinolinylmethoxy)benzenemethanol,101910-24-1,alpha-Pentyl-3-(2-quinolinylmethoxy)benzenemethanol,ChemID+,exact,,,,,,,,alpha-Pentyl-3-(2-quinolinylmethoxy)benzenemethanol,,101910-24-1,exact,,,,alpha-pentyl-3-(2-quinolinylmethoxy)benzenemethanol,C049740,101910-24-1,exact,,,,Alpha-Pentyl-3-(2-Quinolinylmethoxy)Benzenemethanol,C0102733,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,inhibitor,inhibits,Inhibitors,Platelet Aggregation Inhibitors,Platelet Aggregation Inhibitors,Y,quasi syn therclass-to-function,Platelet Aggregation,Platelet Aggregation,C0032176,P,Y,B2.2.1.1.3_Cell Function,,,,exact (CUI-based),Platelet Aggregation Inhibitors,Platelet Aggregation Inhibitors,C0032177,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000945,MeSH_PA,C049740,alpha-pentyl-3-(2-quinolinylmethoxy)benzenemethanol,101910-24-1,alpha-Pentyl-3-(2-quinolinylmethoxy)benzenemethanol,ChemID+,exact,,,,,,,,alpha-Pentyl-3-(2-quinolinylmethoxy)benzenemethanol,,101910-24-1,exact,,,,alpha-pentyl-3-(2-quinolinylmethoxy)benzenemethanol,C049740,101910-24-1,exact,,,,Alpha-Pentyl-3-(2-Quinolinylmethoxy)Benzenemethanol,C0102733,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,causes,,#VALUE!,Protective Agents,Protective Agents,Y,quasi syn therclass-to-function,Protective Drug Effect,Protective Drug Effect,C0678771,P,Y,B2.2.1_Biologic Function,,,,exact (CUI-based),Protective Agents,Protective Agents,C0033613,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000946,MeSH_PA,C049740,alpha-pentyl-3-(2-quinolinylmethoxy)benzenemethanol,101910-24-1,alpha-Pentyl-3-(2-quinolinylmethoxy)benzenemethanol,ChemID+,exact,,,,,,,,alpha-Pentyl-3-(2-quinolinylmethoxy)benzenemethanol,,101910-24-1,exact,,,,alpha-pentyl-3-(2-quinolinylmethoxy)benzenemethanol,C049740,101910-24-1,exact,,,,Alpha-Pentyl-3-(2-Quinolinylmethoxy)Benzenemethanol,C0102733,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Sensory System Agents,Sensory System Agents,Y,quasi syn therclass-to-disease,Sensory Disorders,Sensory Disorders,C0152027,P,Y,B2.2.1.2.1_Disease or Syndrome,,,,exact (CUI-based),Sensory System Agents,Sensory System Agents,C0243058,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000947,MeSH_PA,C054367,"bis-neodecanoato-1,2-diaminocyclohexaneplatinum(II)",113427-19-3,"Bis-neodecanoato-1,2-diaminocyclohexaneplatinum(II)",ChemID+,exact,,,,,,,,"Bis-neodecanoato-1,2-diaminocyclohexaneplatinum(II)",,113427-19-3,exact,,,,"bis-neodecanoato-1,2-diaminocyclohexaneplatinum(II)",C054367,113427-19-3,exact,,,,"Bis-Neodecanoato-1,2-Diaminocyclohexaneplatinum(Ii)",C0053771,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,anti,,#VALUE!,Antineoplastic Agents,Antineoplastic Agents,Y,quasi syn therclass-to-disease,Malignant Neoplasms,Malignant Neoplasms,C0006826,P,Y,B2.2.1.2.1.2_Neoplastic Process,,,,exact (CUI-based),Antineoplastic Agents,Antineoplastic Agents,C0003392,P,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,
1_000948,MeSH_PA,C080955,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,123653-11-2,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,ChemID+,exact,NS-398,73458,123653-11-2,<syn per source>,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,exact,,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,,123653-11-2,exact,,,,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,C080955,123653-11-2,exact,,,,N-(2-Cyclohexyloxy-4-Nitrophenyl)Methanesulfonamide,C0950855,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Analgesics,Analgesics,Y,quasi syn therclass-to-disease,Pain,Pain,C0030193,P,Y,A2.2.2_Sign or Symptom,,,,exact (CUI-based),Analgesics,Analgesics,C0002771,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000949,MeSH_PA,C080955,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,123653-11-2,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,ChemID+,exact,NS-398,73458,123653-11-2,<syn per source>,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,exact,,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,,123653-11-2,exact,,,,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,C080955,123653-11-2,exact,,,,N-(2-Cyclohexyloxy-4-Nitrophenyl)Methanesulfonamide,C0950855,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,"Analgesics, Non-Narcotic","Analgesics, Non-Narcotic",Y,quasi syn therclass-to-disease,Pain,Pain,C0030193,P,Y,A2.2.2_Sign or Symptom,,,,exact (CUI-based),"Analgesics, Non-Narcotic","Analgesics, Non-Narcotic",C0242937,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000950,MeSH_PA,C080955,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,123653-11-2,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,ChemID+,exact,NS-398,73458,123653-11-2,<syn per source>,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,exact,,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,,123653-11-2,exact,,,,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,C080955,123653-11-2,exact,,,,N-(2-Cyclohexyloxy-4-Nitrophenyl)Methanesulfonamide,C0950855,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,anti,,#VALUE!,Anti-Inflammatory Agents,Anti-Inflammatory Agents,Y,quasi syn therclass-to-disease,Inflammation,Inflammation,C0021368,P,Y,B2.2.1.2_Pathologic Function,,,,exact (CUI-based),Anti-Inflammatory Agents,Anti-Inflammatory Agents,C0003209,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000951,MeSH_PA,C080955,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,123653-11-2,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,ChemID+,exact,NS-398,73458,123653-11-2,<syn per source>,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,exact,,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,,123653-11-2,exact,,,,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,C080955,123653-11-2,exact,,,,N-(2-Cyclohexyloxy-4-Nitrophenyl)Methanesulfonamide,C0950855,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,anti,,#VALUE!,"Anti-Inflammatory Agents, Non-Steroidal","Anti-Inflammatory Agents, Non-Steroidal",Y,quasi syn therclass-to-disease,Inflammation,Inflammation,C0021368,P,Y,B2.2.1.2_Pathologic Function,,,,exact (CUI-based),"Anti-Inflammatory Agents, Non-Steroidal","Anti-Inflammatory Agents, Non-Steroidal",C0003211,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000952,MeSH_PA,C080955,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,123653-11-2,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,ChemID+,exact,NS-398,73458,123653-11-2,<syn per source>,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,exact,,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,,123653-11-2,exact,,,,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,C080955,123653-11-2,exact,,,,N-(2-Cyclohexyloxy-4-Nitrophenyl)Methanesulfonamide,C0950855,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,anti,,#VALUE!,Antirheumatic Agents,Antirheumatic Agents,Y,quasi syn therclass-to-disease,Rheumatism,Rheumatism,C0035435,P,Y,B2.2.1.2.1_Disease or Syndrome,,,,exact (CUI-based),Antirheumatic Agents,Antirheumatic Agents,C0003191,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000953,MeSH_PA,C080955,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,123653-11-2,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,ChemID+,exact,NS-398,73458,123653-11-2,<syn per source>,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,exact,,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,,123653-11-2,exact,,,,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,C080955,123653-11-2,exact,,,,N-(2-Cyclohexyloxy-4-Nitrophenyl)Methanesulfonamide,C0950855,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,inhibitor,inhibits,Inhibitors,Cyclooxygenase Inhibitors,Cyclooxygenase Inhibitors,Y,quasi syn therclass-to-function,Fatty Acid Cyclooxygenase Activity,Fatty Acid Cyclooxygenase Activity,C2261439,P,Y,B2.2.1.1.4_Molecular Function,,,,exact (CUI-based),Cyclooxygenase Inhibitors,Cyclooxygenase Inhibitors,C0085387,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000954,MeSH_PA,C080955,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,123653-11-2,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,ChemID+,exact,NS-398,73458,123653-11-2,<syn per source>,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,exact,,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,,123653-11-2,exact,,,,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,C080955,123653-11-2,exact,,,,N-(2-Cyclohexyloxy-4-Nitrophenyl)Methanesulfonamide,C0950855,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,isa,isa,Inhibitors,Enzyme Inhibitors,Enzyme Inhibitors,Y,exact (CUI-based),Enzyme Inhibitors,Enzyme Inhibitors,C0014432,P,,A1.4.1.1.1_Pharmacologic Substance,,,,,,,,,,,,
1_000955,MeSH_PA,C080955,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,123653-11-2,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,ChemID+,exact,NS-398,73458,123653-11-2,<syn per source>,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,exact,,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,,123653-11-2,exact,,,,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,C080955,123653-11-2,exact,,,,N-(2-Cyclohexyloxy-4-Nitrophenyl)Methanesulfonamide,C0950855,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Peripheral Nervous System Agents,Peripheral Nervous System Agents,Y,quasi syn therclass-to-function,Pns Function,Pns Function,C0683211,P,Y,B2.2.1.1.2_Organ or Tissue Function,,,,exact (CUI-based),Peripheral Nervous System Agents,Peripheral Nervous System Agents,C0243049,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000956,MeSH_PA,C080955,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,123653-11-2,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,ChemID+,exact,NS-398,73458,123653-11-2,<syn per source>,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,exact,,N-(2-Cyclohexyloxy-4-nitrophenyl)methanesulfonamide,,123653-11-2,exact,,,,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,C080955,123653-11-2,exact,,,,N-(2-Cyclohexyloxy-4-Nitrophenyl)Methanesulfonamide,C0950855,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Sensory System Agents,Sensory System Agents,Y,quasi syn therclass-to-disease,Sensory Disorders,Sensory Disorders,C0152027,P,Y,B2.2.1.2.1_Disease or Syndrome,,,,exact (CUI-based),Sensory System Agents,Sensory System Agents,C0243058,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000957,MeSH_PA,C058026,polyvinylmethoxyethylene-maleic anhydride copolymer,,,,,,,,,,,,,,,,,,,polyvinylmethoxyethylene-maleic anhydride copolymer,C058026,,exact,,,,Polyvinylmethoxyethylene-Maleic Anhydride Copolymer,C0071711,exact,,,,A1.4.1.2.1_Organic Chemical,,,,,,#VALUE!,Dermatologic Agents,Dermatologic Agents,Y,quasi syn therclass-to-disease,Dermatologic Disorders,Dermatologic Disorders,C0037274,P,Y,B2.2.1.2.1_Disease or Syndrome,,,,exact (CUI-based),Dermatologic Agents,Dermatologic Agents,C0011625,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000958,MeSH_PA,C058026,polyvinylmethoxyethylene-maleic anhydride copolymer,,,,,,,,,,,,,,,,,,,polyvinylmethoxyethylene-maleic anhydride copolymer,C058026,,exact,,,,Polyvinylmethoxyethylene-Maleic Anhydride Copolymer,C0071711,exact,,,,A1.4.1.2.1_Organic Chemical,,,,,,#VALUE!,Surgical Fixation Devices,Surgical Fixation Devices,Y,exact (CUI-based),Surgical Fixation Devices,Surgical Fixation Devices,C1721086,P,,A1.3.1_Medical Device,,,,,,,,,,,,
1_000959,MeSH_PA,C058026,polyvinylmethoxyethylene-maleic anhydride copolymer,,,,,,,,,,,,,,,,,,,polyvinylmethoxyethylene-maleic anhydride copolymer,C058026,,exact,,,,Polyvinylmethoxyethylene-Maleic Anhydride Copolymer,C0071711,exact,,,,A1.4.1.2.1_Organic Chemical,,,,,,#VALUE!,Tissue Adhesives,Tissue Adhesives,Y,quasi syn therclass-to-disease,Tissue Damage,Tissue Damage,C0010957,P,Y,B2.3_Injury or Poisoning,,,,exact (CUI-based),Tissue Adhesives,Tissue Adhesives,C0040277,P,A1.4.1.1.2_Biomedical or Dental Material,,,
1_000960,MeSH_PA,C001886,"2-ethyl-8-methyl-2,8-diazaspiro(4,5)decane-1,3-dione",3576-73-6,RS 86,ChemID+,<syn per source>,,,,,,,,RS 86,,3576-73-6,<syn per source>,"2-Ethyl-8-methyl-2,8-diazaspiro(4,5)decane-1,3-dione",exact,,"2-ethyl-8-methyl-2,8-diazaspiro(4,5)decane-1,3-dione",C001886,3576-73-6,exact,,,,"2-Ethyl-8-Methyl-2,8-Diazaspiro(4,5)Decane-1,3-Dione",C1571594,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Autonomic Agents,Autonomic Agents,Y,quasi syn therclass-to-function,Autonomic Function,Autonomic Function,C0518003,P,Y,A2.2_Finding,,,,exact (CUI-based),Autonomic Agents,Autonomic Agents,C0004382,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000961,MeSH_PA,C001886,"2-ethyl-8-methyl-2,8-diazaspiro(4,5)decane-1,3-dione",3576-73-6,RS 86,ChemID+,<syn per source>,,,,,,,,RS 86,,3576-73-6,<syn per source>,"2-Ethyl-8-methyl-2,8-diazaspiro(4,5)decane-1,3-dione",exact,,"2-ethyl-8-methyl-2,8-diazaspiro(4,5)decane-1,3-dione",C001886,3576-73-6,exact,,,,"2-Ethyl-8-Methyl-2,8-Diazaspiro(4,5)Decane-1,3-Dione",C1571594,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,causes,,#VALUE!,Parasympathomimetics,Parasympathomimetics,Y,quasi syn therclass-to-function,Parasympathomimetic Effect,Parasympathomimetic Effect,C3179243,P,Y,B2.2.1.1_Physiologic Function,,,,exact (CUI-based),parasympathomimetics,Parasympathomimetic Agents,C0030512,S,A1.4.1.1.1_Pharmacologic Substance,,,
1_000962,MeSH_PA,C001886,"2-ethyl-8-methyl-2,8-diazaspiro(4,5)decane-1,3-dione",3576-73-6,RS 86,ChemID+,<syn per source>,,,,,,,,RS 86,,3576-73-6,<syn per source>,"2-Ethyl-8-methyl-2,8-diazaspiro(4,5)decane-1,3-dione",exact,,"2-ethyl-8-methyl-2,8-diazaspiro(4,5)decane-1,3-dione",C001886,3576-73-6,exact,,,,"2-Ethyl-8-Methyl-2,8-Diazaspiro(4,5)Decane-1,3-Dione",C1571594,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Peripheral Nervous System Agents,Peripheral Nervous System Agents,Y,quasi syn therclass-to-function,Pns Function,Pns Function,C0683211,P,Y,B2.2.1.1.2_Organ or Tissue Function,,,,exact (CUI-based),Peripheral Nervous System Agents,Peripheral Nervous System Agents,C0243049,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000963,MeSH_PA,C054121,3-chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone,108-28-1,3-Chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone,ChEBI,exact,3-Chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone,28906,108-28-1,exact,,,,3-Chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone,,77439-76-0,exact,,,,3-chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone,C054121,77439-76-0,exact,,,,3-Chloro-4-(Dichloromethyl)-5-Hydroxy-2(5H)-Furanone,C0047292,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,causes,,#VALUE!,Carcinogens,Carcinogens,Y,quasi syn therclass-to-disease,Carcinogenesis,Carcinogenesis,C0596263,P,Y,B2.2.1.2.1.2_Neoplastic Process,,,,exact (CUI-based),Carcinogens,Carcinogens,C0007090,P,A1.4.1.1.5_Hazardous or Poisonous Substance,,,
1_000964,MeSH_PA,C054121,3-chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone,108-28-1,3-Chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone,ChEBI,exact,3-Chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone,28906,108-28-1,exact,,,,3-Chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone,,77439-76-0,exact,,,,3-chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone,C054121,77439-76-0,exact,,,,3-Chloro-4-(Dichloromethyl)-5-Hydroxy-2(5H)-Furanone,C0047292,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,causes,,#VALUE!,Mutagens,Mutagens,Y,quasi syn therclass-to-function,Mutagenesis Process,Mutagenesis Process,C0079866,P,Y,B2.2.1.1.4_Molecular Function,,,,exact (CUI-based),Mutagens,Mutagens,C0026879,P,A1.4.1.1.5_Hazardous or Poisonous Substance,,,
1_000965,MeSH_PA,C054121,3-chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone,108-28-1,3-Chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone,ChEBI,exact,3-Chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone,28906,108-28-1,exact,,,,3-Chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone,,77439-76-0,exact,,,,3-chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone,C054121,77439-76-0,exact,,,,3-Chloro-4-(Dichloromethyl)-5-Hydroxy-2(5H)-Furanone,C0047292,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,causes,,#VALUE!,Noxae,Noxae,Y,quasi syn therclass-to-disease,"Poisoning By And Exposure To Noxious Substances, Undetermined Intent","Poisoning By And Exposure To Noxious Substances, Undetermined Intent",C0480774,P,Y,B2.3_Injury or Poisoning,,,,exact (CUI-based),Noxae,Noxae,C0028470,P,A1.4.1.1.5_Hazardous or Poisonous Substance,,,
1_000966,MeSH_PA,C057059,4-(2-succinimidoethylthio)phenyl 4-guanidinobenzoate,114568-26-2,4-(2-succinimidoethylthio)phenyl 4-guanidinobenzoate,CTD,exact,,,,,,,,,,,,,,,4-(2-succinimidoethylthio)phenyl 4-guanidinobenzoate,C057059,114568-26-2,exact,,,,4-(2-Succinimidoethylthio)Phenyl 4-Guanidinobenzoate,C0096469,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,isa,isa,Inhibitors,Enzyme Inhibitors,Enzyme Inhibitors,Y,exact (CUI-based),Enzyme Inhibitors,Enzyme Inhibitors,C0014432,P,,A1.4.1.1.1_Pharmacologic Substance,,,,,,,,,,,,
1_000967,MeSH_PA,C057059,4-(2-succinimidoethylthio)phenyl 4-guanidinobenzoate,114568-26-2,4-(2-succinimidoethylthio)phenyl 4-guanidinobenzoate,CTD,exact,,,,,,,,,,,,,,,4-(2-succinimidoethylthio)phenyl 4-guanidinobenzoate,C057059,114568-26-2,exact,,,,4-(2-Succinimidoethylthio)Phenyl 4-Guanidinobenzoate,C0096469,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,inhibitor,inhibits,Inhibitors,Protease Inhibitors,Protease Inhibitors,Y,quasi syn therclass-to-function,Protease Activity,Protease Activity,C2263455,P,Y,B2.2.1.1.4_Molecular Function,,,,exact (CUI-based),protease inhibitors,Protease Inhibitor,C0033607,S,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.1.3_Biologically Active Substance,,
1_000968,MeSH_PA,C057059,4-(2-succinimidoethylthio)phenyl 4-guanidinobenzoate,114568-26-2,4-(2-succinimidoethylthio)phenyl 4-guanidinobenzoate,CTD,exact,,,,,,,,,,,,,,,4-(2-succinimidoethylthio)phenyl 4-guanidinobenzoate,C057059,114568-26-2,exact,,,,4-(2-Succinimidoethylthio)Phenyl 4-Guanidinobenzoate,C0096469,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,inhibitor,inhibits,Inhibitors,Serine Proteinase Inhibitors,Serine Proteinase Inhibitors,Y,quasi syn therclass-to-function,Serine Protease Activity,Serine Protease Activity,C1150239,P,Y,B2.2.1.1.4_Molecular Function,,,,exact (CUI-based),Serine Proteinase Inhibitors,Serine Proteinase Inhibitors,C0036733,P,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.1.3_Biologically Active Substance,,
