interactions_url,Generic name,Drug class,availability,score,reviews,description,side_effects,drug name,Dosage form
"/drug-interactions/promethazine,phenergan-index.html",['promethazine'],,Prescription only,72.7,139,Phenergan belongs to a group of drugs called phenothiazines. It works by changing the actions of chemicals in your brain. Promethazine also acts as an antihistamine. It blocks the effects of the naturally occurring chemical histamine in your body.,"['\nsevere drowsiness, weak shallow breathing\n', '\na light\n', '\nconfusion, agitation, hallucinations, nightmares\n', '\nseizure (convulsions)\n', '\nfast slow heartbeats\n', '\njaundice (yellowing of the skin eyes)\n', '\nuncontrolled muscle movements in your face (chewing, lip smacking, frowning, tongue movement, blinking eye movement)\n', '\neasy bruising bleeding (nosebleeds, bleeding gums)\n', '\nsudden weakness ill feeling, fever, chills, sore throat, mouth sores, red swollen gums, trouble swallowing\n', '\nvery stiff (rigid) muscles, high fever, sweating, confusion, fast uneven heartbeats, tremors, feeling like you might pass out\n']",Phenergan,
/drug-interactions/phenobarbital-index.html,phenobarbital,,Prescription only,87.2,30,Phenobarbital is a barbiturate (bar-BIT-chur-ate). Phenobarbital slows the activity of your brain and nervous system.,"['\nweak shallow breathing\n', '\nunusual pain anywhere in your body (especially in the neck, shoulder, arms)\n', '\na red blood cell disorder\n', '\nsevere skin reaction\n']",Phenobarbital,
/drug-interactions/phentermine-index.html,phentermine,,Prescription only,86.7,2,"Phentermine is similar to an amphetamine. It stimulates the central nervous system (nerves and brain), which increases your heart rate and blood pressure and decreases your appetite.","['\nfeeling short of breath, even with mild exertion\n', '\nchest pain, feeling like you might pass out\n', '\nswelling in your ankles feet\n', '\npounding heartbeats fluttering in your chest\n', '\ntremors, feeling restless, trouble sleeping\n', '\nunusual changes in mood behavior\n', '\nincreased blood pressure \n']",Phentermine,
/drug-interactions/phenytoin-index.html,phenytoin,,Prescription only,73.5,106,"Phenytoin is an anti-epileptic drug, also called an anticonvulsant. Phenytoin works by slowing down impulses in the brain that cause seizures.","['\nslow uneven heartbeats, chest pain, fluttering in your chest, and dizziness (like you might pass out)\n', '\nany skin rash, no matter how mild\n', '\nfever, chills, sore throat, swollen glands\n', '\nred swollen gums, mouth sores\n', '\neasy bruising, unusual bleeding, purple red spots under your skin\n', '\nliver problems \n']",Phenytoin,
/drug-interactions/pioglitazone-index.html,pioglitazone,['Thiazolidinediones'],Prescription only,46.0,50,Pioglitazone is used together with diet and exercise to improve blood sugar control in adults with type 2 diabetes mellitus. Pioglitazone is not for treating type 1 diabetes.,"['\nshortness of breath (especially when lying down), unusual tiredness, swelling, rapid weight gain\n', '\npink red urine, painful difficult urination, new worsening urge to urinate\n', '\nchanges in your vision\n', '\nsudden unusual pain in your hand, arm, foot\n']",Pioglitazone,oral tablet
"/drug-interactions/hydroxychloroquine,plaquenil-index.html",['hydroxychloroquine'],,Prescription only,65.3,115,"Plaquenil is used to treat or prevent malaria, a disease caused by parasites that enter the body through the bite of a mosquito. Hydroxychloroquine is not effective against all strains of malaria, or against malaria in areas where the infection has been resistant to a similar drug called chloroquine.","['\na seizure\n', '\nyellowing of your eyes\n', '\nringing in your ears, trouble hearing\n', '\nunusual mood changes\n', '\nsevere muscle weakness, loss of coordination, underactive reflexes\n', '\nany sudden changes in mood behavior, thoughts about suicide\n', '\nlow blood cell counts \n', '\nlow blood sugar \n', '\na serious drug reaction that can affect many parts of your body \n']",Plaquenil,
"/drug-interactions/clopidogrel,plavix-index.html",['clopidogrel'],['Platelet aggregation inhibitors'],Prescription only,75.4,58,Plavix prevents platelets in your blood from sticking together to form an unwanted blood clot that could block an artery.,"['\nnosebleeds, pale skin, easy bruising, purple spots under your skin in your mouth\n', '\njaundice (yellowing of your skin eyes)\n', '\nfast heartbeats, shortness of breath\n', '\nheadache, fever, weakness, feeling tired\n', '\nlittle no urination\n', '\na seizure\n', '\nlow blood sugar \n', '\nsigns of a blood clot \n']",Plavix,
/drug-interactions/potassium-chloride-index.html,potassium chloride,['Minerals and electrolytes'],Rx and/or OTC,60.4,29,"Potassium is a mineral that is found in many foods and is needed for several functions of your body, especially the beating of your heart.","['\nsevere throat irritation\n', '\nstomach bloating, severe vomiting, severe stomach pain\n', '\nhigh potassium level \n', '\nsigns of stomach bleeding \n']",Potassium Chloride,
"/drug-interactions/dabigatran,pradaxa-index.html",['dabigatran'],['Thrombin inhibitors'],Prescription only,70.8,92,Pradaxa is an anticoagulant (thrombin inhibitor) that helps prevent the formation of blood clots.,"['\nany bleeding that will not stop\n', '\nheadache, weakness, dizziness, feeling like you might pass out\n', '\neasy bruising bleeding (nosebleeds, bleeding gums)\n', '\nblood in your urine stools, black tarry stools\n', '\ncough with bloody mucus vomit that looks like coffee grounds\n', '\npink brown urine\n', '\njoint pain swelling\n', '\nheavy menstrual bleeding\n']",Pradaxa,
/drug-interactions/pramipexole-index.html,pramipexole,['Dopaminergic antiparkinsonism agents'],Prescription only,68.0,219,"Pramipexole has some of the same effects as a chemical called dopamine, which occurs naturally in your body. Low levels of dopamine in the brain are associated with Parkinson's disease.","['\na light\n', '\nhallucinations (seeing hearing things that are not real)\n', '\nextreme drowsiness, falling asleep suddenly, even after feeling alert\n', '\ntremors, twitching uncontrollable muscle movements\n', '\nunexplained muscle pain, tenderness, weakness\n', '\nvision problems\n', '\nposture changes you cannot control, such as involuntary bending forward of your neck, bending forward at the waist, tilting sideways when you sit, stand, walk\n']",Pramipexole,
/drug-interactions/pravastatin-index.html,pravastatin,['Statins'],Prescription only,41.9,68,"Pravastatin belongs to a group of drugs called HMG CoA reductase inhibitors, or ""statins.""","['\nmuscle weakness in your hips, shoulders, neck, and back\n', '\ntrouble lifting your arms, trouble climbing standing\n', '\nliver problems \n']",Pravastatin,
/drug-interactions/prazosin-index.html,prazosin,"Antiadrenergic agents, peripherally acting",Prescription only,68.2,252,Prazosin is used to treat hypertension (high blood pressure). Lowering blood pressure may lower your risk of a stroke or heart attack.,"['\na light\n', '\npounding heartbeats fluttering in your chest\n', '\nnew worsening chest pain\n', '\nupper stomach pain, loss of appetite, dark urine, clay\n']",Prazosin,oral capsule
/drug-interactions/prednisone-index.html,prednisone,['Glucocorticoids'],Prescription only,75.4,768,"Prednisone is a corticosteroid medicine used to decrease inflammation and  keep your immune system in check, if it is overactive. Prednisone is used to treat allergic disorders, skin conditions, ulcerative colitis, Crohn’s disease, arthritis, lupus, psoriasis, asthma, chronic obstructive pulmonary disease (COPD) and many more conditions.","['\nblurred vision, eye pain, seeing halos around lights\n', '\nswelling, rapid weight gain, feeling short of breath\n', '\nsevere depression, feelings of extreme happiness sadness, changes in personality behavior, seizure (convulsions)\n', '\nbloody tarry stools, coughing up blood\n', '\npancreatitis (severe pain in your upper stomach spreading to your back, nausea and vomiting, fast heart rate)\n', '\nlow potassium (confusion, uneven heart rate, extreme thirst, increased urination, leg discomfort, muscle weakness limp feeling)\n', '\ndangerously high blood pressure (severe headache, blurred vision, buzzing in your ears, anxiety, confusion, chest pain, shortness of breath, uneven heartbeats, seizure)\n']",Prednisone,
/drug-interactions/pregabalin-index.html,pregabalin,Gamma-aminobutyric acid analogs,Prescription only,67.1,1,"Pregabalin was originally FDA approved in 2004 as an anti-epileptic drug, also called an anticonvulsant. It works by slowing down impulses in the brain that cause seizures. Pregabalin also affects chemicals in the brain that send pain signals across the nervous system.","['\nweak shallow breathing\n', '\nblue\n', '\nconfusion, extreme drowsiness weakness\n', '\nvision problems\n', '\nskin sores (if you have diabetes)\n', '\neasy bruising, unusual bleeding\n', '\nswelling in your hands feet, rapid weight gain (especially if you have diabetes heart problems)\n', ""\nunexplained muscle pain, tenderness, weakness (especially if you also have fever don't feel well)\n""]",Pregabalin,
"/drug-interactions/omeprazole,prilosec-index.html",['omeprazole'],['Proton pump inhibitors'],Prescription only,67.4,49,Prilosec is a proton pump inhibitor that decreases the amount of acid produced in the stomach.,"['\nsevere stomach pain, diarrhea that is watery bloody\n', '\nnew unusual pain in your wrist, thigh, hip, back\n', '\nseizure (convulsions)\n', '\nkidney problems \n', '\nlow magnesium \n', '\nnew worsening symptoms of lupus \n']",Prilosec,
/drug-interactions/primidone-index.html,primidone,['Barbiturate anticonvulsants'],Prescription only,58.4,100,Primidone is an anticonvulsant medicine that is used to control seizures.,"['\nunusual thoughts behavior\n', '\nloss of balance coordination\n', '\nfever, chills, sore throat\n', '\neasy bruising bleeding\n', '\npale skin, unusual tiredness\n']",Primidone,oral tablet
"/drug-interactions/desvenlafaxine,pristiq-index.html",['desvenlafaxine'],Serotonin-norepinephrine reuptake inhibitors,Prescription only,68.7,907,Pristiq is an antidepressant belonging to a group of drugs called selective serotonin and norepinephrine reuptake inhibitors (SNRIs). Desvenlafaxine affects chemicals in the brain that may be unbalanced in people with depression.,"['\na seizure\n', '\neasy bruising bleeding (nosebleeds, bleeding gums), blood in your urine stools, coughing up blood\n', '\nblurred vision, eye pain swelling, seeing halos around lights\n', '\ncough, chest discomfort, trouble breathing\n', '\nlow blood sodium \n']",Pristiq,
"/drug-interactions/lisinopril,qbrelis-index.html",['lisinopril'],['Angiotensin Converting Enzyme Inhibitors'],Prescription only,,,Qbrelis is an ACE inhibitor that is used to treat high blood pressure (hypertension) in adults and children who are at least 6 years old.,"['\na light\n', '\nfever, sore throat\n', '\nhigh potassium\n', '\nkidney problems\n', '\nliver problems\n']",Qbrelis,
"/drug-interactions/glycopyrronium-topical,qbrexza-index.html",['glycopyrronium tosylate'],['Miscellaneous topical agents'],Prescription only,54.7,41,Glycopyrronium tosylate is used to treat excessive underarm sweating (primary axillary hyperhidrosis).,"['Blurred vision', 'trouble in urinating']",Qbrexza,
"/drug-interactions/viloxazine,qelbree-index.html",['viloxazine'],['Adrenergic uptake inhibitors for ADHD'],Prescription only,53.8,9,Qelbree is a prescription medicine used to treat attention deficit hyperactivity disorder (ADHD) in adults and children 6 years of age and older.,"['See Important information', 'Increased blood pressure and heart rate Your healthcare provider should check you your child’s blood pressure and heart rate before starting and during treatment', 'Manic episodes Manic episodes may happen in people with bipolar disorder who take Qelbree Symptoms may include:\n\ngreatly increased energy\nracing thoughts\nunusually grand ideas\ntalking more faster than usual\nsevere trouble sleeping\nreckless behavior\nexcessive happiness irritability\n\n', 'greatly increased energy', 'racing thoughts', 'unusually grand ideas', 'talking more faster than usual', 'severe trouble sleeping', 'reckless behavior', 'excessive happiness irritability', 'Sleepiness and tiredness See What should I avoid while taking Qelbree?']",Qelbree,extended-release capsules
