Drug class,drug_raw_name,treated_disease,description,side_effects,Dosage form,availability,score,reviews,drug_name
['Angiotensin Converting Enzyme Inhibitors'],quinapril,Hypertrophic Cardiomyopathy,Quinapril is an ACE inhibitor. ACE stands for angiotensin converting enzyme.,"['\na light\n', '\nfast pounding heartbeats, fluttering in your chest\n', '\nlittle no urination\n', '\npain burning when you urinate\n', '\njaundice (yellowing of the skin eyes)\n', '\nnumbness, tingling, burning pain in your hands feet\n', '\nfever, chills, cold flu symptoms\n', '\nhigh potassium\n', '\nlow sodium\n']",oral tablet,Prescription only,55.6,11.0,Quinapril
['Angiotensin Converting Enzyme Inhibitors'],quinapril,Cerebrovascular Disorders,Quinapril is an ACE inhibitor. ACE stands for angiotensin converting enzyme.,"['\na light\n', '\nfast pounding heartbeats, fluttering in your chest\n', '\nlittle no urination\n', '\npain burning when you urinate\n', '\njaundice (yellowing of the skin eyes)\n', '\nnumbness, tingling, burning pain in your hands feet\n', '\nfever, chills, cold flu symptoms\n', '\nhigh potassium\n', '\nlow sodium\n']",oral tablet,Prescription only,55.6,11.0,Quinapril
['Angiotensin Converting Enzyme Inhibitors'],quinapril,Coronary Artery Disease,Quinapril is an ACE inhibitor. ACE stands for angiotensin converting enzyme.,"['\na light\n', '\nfast pounding heartbeats, fluttering in your chest\n', '\nlittle no urination\n', '\npain burning when you urinate\n', '\njaundice (yellowing of the skin eyes)\n', '\nnumbness, tingling, burning pain in your hands feet\n', '\nfever, chills, cold flu symptoms\n', '\nhigh potassium\n', '\nlow sodium\n']",oral tablet,Prescription only,55.6,11.0,Quinapril
['Angiotensin Converting Enzyme Inhibitors'],quinapril,Heart Failure,Quinapril is an ACE inhibitor. ACE stands for angiotensin converting enzyme.,"['\na light\n', '\nfast pounding heartbeats, fluttering in your chest\n', '\nlittle no urination\n', '\npain burning when you urinate\n', '\njaundice (yellowing of the skin eyes)\n', '\nnumbness, tingling, burning pain in your hands feet\n', '\nfever, chills, cold flu symptoms\n', '\nhigh potassium\n', '\nlow sodium\n']",oral tablet,Prescription only,55.6,11.0,Quinapril
['Angiotensin Converting Enzyme Inhibitors'],quinapril,Hyperplasia,Quinapril is an ACE inhibitor. ACE stands for angiotensin converting enzyme.,"['\na light\n', '\nfast pounding heartbeats, fluttering in your chest\n', '\nlittle no urination\n', '\npain burning when you urinate\n', '\njaundice (yellowing of the skin eyes)\n', '\nnumbness, tingling, burning pain in your hands feet\n', '\nfever, chills, cold flu symptoms\n', '\nhigh potassium\n', '\nlow sodium\n']",oral tablet,Prescription only,55.6,11.0,Quinapril
['Angiotensin Converting Enzyme Inhibitors'],quinapril,Hypertensive Disease,Quinapril is an ACE inhibitor. ACE stands for angiotensin converting enzyme.,"['\na light\n', '\nfast pounding heartbeats, fluttering in your chest\n', '\nlittle no urination\n', '\npain burning when you urinate\n', '\njaundice (yellowing of the skin eyes)\n', '\nnumbness, tingling, burning pain in your hands feet\n', '\nfever, chills, cold flu symptoms\n', '\nhigh potassium\n', '\nlow sodium\n']",oral tablet,Prescription only,55.6,11.0,Quinapril
['Angiotensin Converting Enzyme Inhibitors'],quinapril,Left Ventricular Hypertrophy,Quinapril is an ACE inhibitor. ACE stands for angiotensin converting enzyme.,"['\na light\n', '\nfast pounding heartbeats, fluttering in your chest\n', '\nlittle no urination\n', '\npain burning when you urinate\n', '\njaundice (yellowing of the skin eyes)\n', '\nnumbness, tingling, burning pain in your hands feet\n', '\nfever, chills, cold flu symptoms\n', '\nhigh potassium\n', '\nlow sodium\n']",oral tablet,Prescription only,55.6,11.0,Quinapril
['Angiotensin Converting Enzyme Inhibitors'],quinapril,Hypokalemia,Quinapril is an ACE inhibitor. ACE stands for angiotensin converting enzyme.,"['\na light\n', '\nfast pounding heartbeats, fluttering in your chest\n', '\nlittle no urination\n', '\npain burning when you urinate\n', '\njaundice (yellowing of the skin eyes)\n', '\nnumbness, tingling, burning pain in your hands feet\n', '\nfever, chills, cold flu symptoms\n', '\nhigh potassium\n', '\nlow sodium\n']",oral tablet,Prescription only,55.6,11.0,Quinapril
['Angiotensin Converting Enzyme Inhibitors'],quinapril,Kidney Diseases,Quinapril is an ACE inhibitor. ACE stands for angiotensin converting enzyme.,"['\na light\n', '\nfast pounding heartbeats, fluttering in your chest\n', '\nlittle no urination\n', '\npain burning when you urinate\n', '\njaundice (yellowing of the skin eyes)\n', '\nnumbness, tingling, burning pain in your hands feet\n', '\nfever, chills, cold flu symptoms\n', '\nhigh potassium\n', '\nlow sodium\n']",oral tablet,Prescription only,55.6,11.0,Quinapril
['Angiotensin Converting Enzyme Inhibitors'],quinapril,Metabolic Syndrome X,Quinapril is an ACE inhibitor. ACE stands for angiotensin converting enzyme.,"['\na light\n', '\nfast pounding heartbeats, fluttering in your chest\n', '\nlittle no urination\n', '\npain burning when you urinate\n', '\njaundice (yellowing of the skin eyes)\n', '\nnumbness, tingling, burning pain in your hands feet\n', '\nfever, chills, cold flu symptoms\n', '\nhigh potassium\n', '\nlow sodium\n']",oral tablet,Prescription only,55.6,11.0,Quinapril
['Angiotensin Converting Enzyme Inhibitors'],quinapril,Necrosis,Quinapril is an ACE inhibitor. ACE stands for angiotensin converting enzyme.,"['\na light\n', '\nfast pounding heartbeats, fluttering in your chest\n', '\nlittle no urination\n', '\npain burning when you urinate\n', '\njaundice (yellowing of the skin eyes)\n', '\nnumbness, tingling, burning pain in your hands feet\n', '\nfever, chills, cold flu symptoms\n', '\nhigh potassium\n', '\nlow sodium\n']",oral tablet,Prescription only,55.6,11.0,Quinapril
['Angiotensin Converting Enzyme Inhibitors'],quinapril,"Nephritis, Interstitial",Quinapril is an ACE inhibitor. ACE stands for angiotensin converting enzyme.,"['\na light\n', '\nfast pounding heartbeats, fluttering in your chest\n', '\nlittle no urination\n', '\npain burning when you urinate\n', '\njaundice (yellowing of the skin eyes)\n', '\nnumbness, tingling, burning pain in your hands feet\n', '\nfever, chills, cold flu symptoms\n', '\nhigh potassium\n', '\nlow sodium\n']",oral tablet,Prescription only,55.6,11.0,Quinapril
['Angiotensin Converting Enzyme Inhibitors'],quinapril,Proteinuria,Quinapril is an ACE inhibitor. ACE stands for angiotensin converting enzyme.,"['\na light\n', '\nfast pounding heartbeats, fluttering in your chest\n', '\nlittle no urination\n', '\npain burning when you urinate\n', '\njaundice (yellowing of the skin eyes)\n', '\nnumbness, tingling, burning pain in your hands feet\n', '\nfever, chills, cold flu symptoms\n', '\nhigh potassium\n', '\nlow sodium\n']",oral tablet,Prescription only,55.6,11.0,Quinapril
['Angiotensin Converting Enzyme Inhibitors'],quinapril,Renal Insufficiency,Quinapril is an ACE inhibitor. ACE stands for angiotensin converting enzyme.,"['\na light\n', '\nfast pounding heartbeats, fluttering in your chest\n', '\nlittle no urination\n', '\npain burning when you urinate\n', '\njaundice (yellowing of the skin eyes)\n', '\nnumbness, tingling, burning pain in your hands feet\n', '\nfever, chills, cold flu symptoms\n', '\nhigh potassium\n', '\nlow sodium\n']",oral tablet,Prescription only,55.6,11.0,Quinapril
['Angiotensin Converting Enzyme Inhibitors'],quinapril,Cerebrovascular Accident,Quinapril is an ACE inhibitor. ACE stands for angiotensin converting enzyme.,"['\na light\n', '\nfast pounding heartbeats, fluttering in your chest\n', '\nlittle no urination\n', '\npain burning when you urinate\n', '\njaundice (yellowing of the skin eyes)\n', '\nnumbness, tingling, burning pain in your hands feet\n', '\nfever, chills, cold flu symptoms\n', '\nhigh potassium\n', '\nlow sodium\n']",oral tablet,Prescription only,55.6,11.0,Quinapril
['Angiotensin Converting Enzyme Inhibitors'],quinapril,Thrombosis,Quinapril is an ACE inhibitor. ACE stands for angiotensin converting enzyme.,"['\na light\n', '\nfast pounding heartbeats, fluttering in your chest\n', '\nlittle no urination\n', '\npain burning when you urinate\n', '\njaundice (yellowing of the skin eyes)\n', '\nnumbness, tingling, burning pain in your hands feet\n', '\nfever, chills, cold flu symptoms\n', '\nhigh potassium\n', '\nlow sodium\n']",oral tablet,Prescription only,55.6,11.0,Quinapril
['Angiotensin Converting Enzyme Inhibitors'],quinapril,Vascular Diseases,Quinapril is an ACE inhibitor. ACE stands for angiotensin converting enzyme.,"['\na light\n', '\nfast pounding heartbeats, fluttering in your chest\n', '\nlittle no urination\n', '\npain burning when you urinate\n', '\njaundice (yellowing of the skin eyes)\n', '\nnumbness, tingling, burning pain in your hands feet\n', '\nfever, chills, cold flu symptoms\n', '\nhigh potassium\n', '\nlow sodium\n']",oral tablet,Prescription only,55.6,11.0,Quinapril
['Angiotensin Converting Enzyme Inhibitors'],quinapril,"Ventricular Dysfunction, Left",Quinapril is an ACE inhibitor. ACE stands for angiotensin converting enzyme.,"['\na light\n', '\nfast pounding heartbeats, fluttering in your chest\n', '\nlittle no urination\n', '\npain burning when you urinate\n', '\njaundice (yellowing of the skin eyes)\n', '\nnumbness, tingling, burning pain in your hands feet\n', '\nfever, chills, cold flu symptoms\n', '\nhigh potassium\n', '\nlow sodium\n']",oral tablet,Prescription only,55.6,11.0,Quinapril
"Miscellaneous anxiolytics, sedatives and hypnotics",ramelteon,Hypertensive Disease,"Ramelteon is a sedative, also called a hypnotic. It works by affecting certain substances in your body that help regulate your ""sleep-wake cycle.""","['\nunusual thoughts behavior, hallucinations, worsening depression, thoughts about hurting yourself\n', '\na missed menstrual period\n', '\nnipple discharge\n', '\nloss of interest in sex\n']",oral tablet,Prescription only,40.4,141.0,Ramelteon
"Miscellaneous anxiolytics, sedatives and hypnotics",ramelteon,Sleep Initiation And Maintenance Disorders,"Ramelteon is a sedative, also called a hypnotic. It works by affecting certain substances in your body that help regulate your ""sleep-wake cycle.""","['\nunusual thoughts behavior, hallucinations, worsening depression, thoughts about hurting yourself\n', '\na missed menstrual period\n', '\nnipple discharge\n', '\nloss of interest in sex\n']",oral tablet,Prescription only,40.4,141.0,Ramelteon
